"","asignacion","ids_twitter"
"5094","naim_bro",1350969226039857152
"5095","naim_bro",103961040
"5096","naim_bro",335461066
"5097","naim_bro",1194370283496517632
"5098","naim_bro",1402800601193459712
"5099","naim_bro",915627798
"5100","naim_bro",710655818266501120
"5101","naim_bro",2526478726
"5102","naim_bro",1378704316157034496
"5103","naim_bro",1278135117370753024
"5104","naim_bro",1922313450
"5105","naim_bro",1086800287430574080
"5106","naim_bro",81927583
"5107","naim_bro",349877176
"5108","naim_bro",1386883412942786560
"5109","naim_bro",1185567107892830208
"5110","naim_bro",1426604436126945280
"5111","naim_bro",1422806574708494336
"5112","naim_bro",1356732093083115520
"5113","naim_bro",1134265678960189440
"5114","naim_bro",1406320504655519744
"5115","naim_bro",1021751524043759616
"5116","naim_bro",292554310
"5117","naim_bro",87590831
"5118","naim_bro",241783706
"5119","naim_bro",121902203
"5120","naim_bro",2254671664
"5121","naim_bro",307711172
"5122","naim_bro",1223413394
"5123","naim_bro",949296870802841600
"5124","naim_bro",713389084950073344
"5125","naim_bro",1282377472558993408
"5126","naim_bro",1865052138
"5127","naim_bro",1106118589
"5128","naim_bro",1432533028627226624
"5129","naim_bro",112583037
"5130","naim_bro",732742290268020736
"5131","naim_bro",1142723803530891264
"5132","naim_bro",157424673
"5133","naim_bro",2864809355
"5134","naim_bro",1369604095988932608
"5135","naim_bro",1301986765956354048
"5136","naim_bro",853934742764265472
"5137","naim_bro",1240797634643857408
"5138","naim_bro",118717899
"5139","naim_bro",120560281
"5140","naim_bro",374832639
"5141","naim_bro",833481832272379904
"5142","naim_bro",1407797412186492928
"5143","naim_bro",384416680
"5144","naim_bro",1125931286537953280
"5145","naim_bro",852153177873035264
"5146","naim_bro",113982449
"5147","naim_bro",1214969457245859840
"5148","naim_bro",286008314
"5149","naim_bro",1415051174882025472
"5150","naim_bro",274113357
"5151","naim_bro",1419156871034851328
"5152","naim_bro",4510363829
"5153","naim_bro",1200552928693628928
"5154","naim_bro",250848938
"5155","naim_bro",1428808641151488000
"5156","naim_bro",1419113578423099392
"5157","naim_bro",1299568747817119744
"5158","naim_bro",76386642
"5159","naim_bro",127431484
"5160","naim_bro",738927395659501568
"5161","naim_bro",51396490
"5162","naim_bro",2803029854
"5163","naim_bro",1212117426847903744
"5164","naim_bro",971603021502304256
"5165","naim_bro",1424970720690515968
"5166","naim_bro",421271885
"5167","naim_bro",2930474547
"5168","naim_bro",227737002
"5169","naim_bro",83722932
"5170","naim_bro",406687976
"5171","naim_bro",33709782
"5172","naim_bro",2576545125
"5173","naim_bro",270606085
"5174","naim_bro",79869697
"5175","naim_bro",80483759
"5176","naim_bro",99609679
"5177","naim_bro",1247916065625161728
"5178","naim_bro",1071608171305811968
"5179","naim_bro",56733999
"5180","naim_bro",163674125
"5181","naim_bro",1170165231227740160
"5182","naim_bro",880849215810883584
"5183","naim_bro",1110681860487688192
"5184","naim_bro",1247589869636943872
"5185","naim_bro",1013885046372098048
"5186","naim_bro",58806062
"5187","naim_bro",86654955
"5188","naim_bro",813111757250109440
"5189","naim_bro",3301918793
"5190","naim_bro",1189655224073555968
"5191","naim_bro",376429142
"5192","naim_bro",2282416356
"5193","naim_bro",1267560773787758592
"5194","naim_bro",2924387583
"5195","naim_bro",892118019517931520
"5196","naim_bro",3366402803
"5197","naim_bro",1113475344
"5198","naim_bro",1115444821265649664
"5199","naim_bro",1004124323991506944
"5200","naim_bro",1195836725374922752
"5201","naim_bro",1302818656464916480
"5202","naim_bro",319124794
"5203","naim_bro",1007301600
"5204","naim_bro",1415853561984978944
"5205","naim_bro",1263478599056871424
"5206","naim_bro",1145353945742794752
"5207","naim_bro",889167717999280128
"5208","naim_bro",148487272
"5209","naim_bro",239698336
"5210","naim_bro",1428664754
"5211","naim_bro",379474603
"5212","naim_bro",1147874347836534784
"5213","naim_bro",33892298
"5214","naim_bro",134917009
"5215","naim_bro",119052141
"5216","naim_bro",897941013704183808
"5217","naim_bro",1197661430113284096
"5218","naim_bro",1302334066155573248
"5219","naim_bro",987394940098445312
"5220","naim_bro",1185712435
"5221","naim_bro",974988149058392064
"5222","naim_bro",907226906
"5223","naim_bro",779856612051808256
"5224","naim_bro",2468526252
"5225","naim_bro",1420959558307131392
"5226","naim_bro",2806130651
"5227","naim_bro",33269169
"5228","naim_bro",1274083347170459648
"5229","naim_bro",312336837
"5230","naim_bro",175570527
"5231","naim_bro",55427451
"5232","naim_bro",464893126
"5233","naim_bro",1180855860370821120
"5234","naim_bro",597777962
"5235","naim_bro",1418304689075011584
"5236","naim_bro",839870324288147456
"5237","naim_bro",1318622770067111936
"5238","naim_bro",2732013615
"5239","naim_bro",1430979979823788032
"5240","naim_bro",1396915858530783232
"5241","naim_bro",1305637262357651456
"5242","naim_bro",274116852
"5243","naim_bro",1623327714
"5244","naim_bro",799356818245976064
"5245","naim_bro",1110202224888684544
"5246","naim_bro",605171559
"5247","naim_bro",700142778
"5248","naim_bro",1406245633435095040
"5249","naim_bro",1209108173388472320
"5250","naim_bro",857767364879888384
"5251","naim_bro",1303488508666040320
"5252","naim_bro",454139048
"5253","naim_bro",1719276972
"5254","naim_bro",243456010
"5255","naim_bro",1621664959
"5256","naim_bro",973587655983321088
"5257","naim_bro",130594236
"5258","naim_bro",1281364299940855808
"5259","naim_bro",84508335
"5260","naim_bro",1194051385609871360
"5261","naim_bro",288771003
"5262","naim_bro",883848032793526272
"5263","naim_bro",1017921151706828800
"5264","naim_bro",964950246525755392
"5265","naim_bro",99107431
"5266","naim_bro",106786782
"5267","naim_bro",2180274708
"5268","naim_bro",3177242145
"5269","naim_bro",100564066
"5270","naim_bro",1423780007797788672
"5271","naim_bro",1051884186150363136
"5272","naim_bro",1428214511706808320
"5273","naim_bro",1368403482894622720
"5274","naim_bro",1.092828788487e+18
"5275","naim_bro",1421291129203535872
"5276","naim_bro",1423072931052199936
"5277","naim_bro",2744913923
"5278","naim_bro",394189454
"5279","naim_bro",1027403565147611136
"5280","naim_bro",1187562785019961344
"5281","naim_bro",25393033
"5282","naim_bro",1400961235923972096
"5283","naim_bro",1237368617110552576
"5284","naim_bro",4734624852
"5285","naim_bro",155432604
"5286","naim_bro",184847637
"5287","naim_bro",104035184
"5288","naim_bro",1232741973179527168
"5289","naim_bro",793809489149497344
"5290","naim_bro",133812902
"5291","naim_bro",1173905526079578112
"5292","naim_bro",1218269839619391488
"5293","naim_bro",4314194367
"5294","naim_bro",1169627244253319168
"5295","naim_bro",937019430609080320
"5296","naim_bro",1186062845559132160
"5297","naim_bro",3229828403
"5298","naim_bro",880590780582305792
"5299","naim_bro",819959583200440320
"5300","naim_bro",1323442826
"5301","naim_bro",932779479574904832
"5302","naim_bro",1213607303842127872
"5303","naim_bro",875337610188570624
"5304","naim_bro",1288196969521917952
"5305","naim_bro",2699227304
"5306","naim_bro",571957230
"5307","naim_bro",91902285
"5308","naim_bro",721721722647523328
"5309","naim_bro",736260785790320640
"5310","naim_bro",1418316984714936320
"5311","naim_bro",1252693914928242688
"5312","naim_bro",1234652081362960384
"5313","naim_bro",191016717
"5314","naim_bro",1389971705678938112
"5315","naim_bro",944443573
"5316","naim_bro",977172694537003008
"5317","naim_bro",540319001
"5318","naim_bro",3140139891
"5319","naim_bro",3939491553
"5320","naim_bro",3102549009
"5321","naim_bro",866066131668410368
"5322","naim_bro",131344591
"5323","naim_bro",1347880100260360192
"5324","naim_bro",128699097
"5325","naim_bro",161037420
"5326","naim_bro",366263287
"5327","naim_bro",1422899360430530560
"5328","naim_bro",565823540
"5329","naim_bro",1418720899923066880
"5330","naim_bro",1409946594418507776
"5331","naim_bro",1039872357345755136
"5332","naim_bro",1199497892135948288
"5333","naim_bro",1416903724027584512
"5334","naim_bro",3402299746
"5335","naim_bro",1417106458978705408
"5336","naim_bro",809542697971286016
"5337","naim_bro",104187557
"5338","naim_bro",205404914
"5339","naim_bro",1420182010547613696
"5340","naim_bro",118496700
"5341","naim_bro",1419180278770188288
"5342","naim_bro",1429094151740563456
"5343","naim_bro",1428854714410708992
"5344","naim_bro",1764246668
"5345","naim_bro",1414293628864897024
"5346","naim_bro",1228431749903941632
"5347","naim_bro",1364037860337270784
"5348","naim_bro",1695089449
"5349","naim_bro",1262038869232533504
"5350","naim_bro",103100522
"5351","naim_bro",541083373
"5352","naim_bro",1249169909654982656
"5353","naim_bro",1411857134329942016
"5354","naim_bro",2969067363
"5355","naim_bro",2949254416
"5356","naim_bro",964895662159663104
"5357","naim_bro",1425852878162436096
"5358","naim_bro",946227271
"5359","naim_bro",102980640
"5360","naim_bro",287483717
"5361","naim_bro",1405950354278207488
"5362","naim_bro",1298315980888776704
"5363","naim_bro",1199400583679168512
"5364","naim_bro",199703414
"5365","naim_bro",1217467909091491840
"5366","naim_bro",1173148730
"5367","naim_bro",1411098558351220736
"5368","naim_bro",55612984
"5369","naim_bro",1159560524495036416
"5370","naim_bro",2428901852
"5371","naim_bro",2593501988
"5372","naim_bro",1419664753589473280
"5373","naim_bro",212095908
"5374","naim_bro",1412200844607504384
"5375","naim_bro",368610295
"5376","naim_bro",1418311522254827520
"5377","naim_bro",2853802973
"5378","naim_bro",801433420572295168
"5379","naim_bro",1605195486
"5380","naim_bro",508370742
"5381","naim_bro",966500481198641152
"5382","naim_bro",757297834030952448
"5383","naim_bro",1278133999039385600
"5384","naim_bro",1126338392009080832
"5385","naim_bro",163868324
"5386","naim_bro",917918719325757440
"5387","naim_bro",864957986904694784
"5388","naim_bro",1392900258359877632
"5389","naim_bro",2996603074
"5390","naim_bro",1190746203220324352
"5391","naim_bro",2445882158
"5392","naim_bro",1151216096072163328
"5393","naim_bro",2760657842
"5394","naim_bro",1244797668246851584
"5395","naim_bro",1068507037846384640
"5396","naim_bro",1341215662354669568
"5397","naim_bro",178407252
"5398","naim_bro",185635610
"5399","naim_bro",1407378646394982400
"5400","naim_bro",521320660
"5401","naim_bro",149147732
"5402","naim_bro",2482678313
"5403","naim_bro",106192967
"5404","naim_bro",3074456188
"5405","naim_bro",698275826933108736
"5406","naim_bro",65525734
"5407","naim_bro",415506524
"5408","naim_bro",1194793506948222976
"5409","naim_bro",1.412192318418e+18
"5410","naim_bro",16596878
"5411","naim_bro",92082946
"5412","naim_bro",2946037935
"5413","naim_bro",920091938
"5414","naim_bro",954831464427859968
"5415","naim_bro",1423828105806950400
"5416","naim_bro",2689343527
"5417","naim_bro",1394676924639846400
"5418","naim_bro",390328709
"5419","naim_bro",1298786925650812928
"5420","naim_bro",1353155503820591104
"5421","naim_bro",2277935282
"5422","naim_bro",21046213
"5423","naim_bro",1000003557482024960
"5424","naim_bro",1186685801024966656
"5425","naim_bro",822422297399140352
"5426","naim_bro",1412848328216395776
"5427","naim_bro",1236719623640420352
"5428","naim_bro",1254292798553165824
"5429","naim_bro",706529156121681920
"5430","naim_bro",121799243
"5431","naim_bro",1378158721281486848
"5432","naim_bro",261955706
"5433","naim_bro",1418314986305249280
"5434","naim_bro",1115319052493258752
"5435","naim_bro",536688270
"5436","naim_bro",277541236
"5437","naim_bro",577642979
"5438","naim_bro",334518175
"5439","naim_bro",1420472009520201728
"5440","naim_bro",846230988762075136
"5441","naim_bro",1241020981868716032
"5442","naim_bro",1447630483
"5443","naim_bro",222990071
"5444","naim_bro",1393011366512967680
"5445","naim_bro",81890975
"5446","naim_bro",1411851582313017344
"5447","naim_bro",1214378053377220608
"5448","naim_bro",4707936807
"5449","naim_bro",31455270
"5450","naim_bro",1145148597501079552
"5451","naim_bro",75904567
"5452","naim_bro",1031229513735315456
"5453","naim_bro",1418380322366967808
"5454","naim_bro",118894867
"5455","naim_bro",926879796700868608
"5456","naim_bro",2241453605
"5457","naim_bro",1338461995566313472
"5458","naim_bro",308831758
"5459","naim_bro",4426235907
"5460","naim_bro",747088407285891072
"5461","naim_bro",283166251
"5462","naim_bro",525904384
"5463","naim_bro",521036303
"5464","naim_bro",1075516526084661248
"5465","naim_bro",1164076241160462336
"5466","naim_bro",1009625580
"5467","naim_bro",4626114089
"5468","naim_bro",1186119344918552576
"5469","naim_bro",1376617326238392320
"5470","naim_bro",122247876
"5471","naim_bro",1383786945990463488
"5472","naim_bro",334937380
"5473","naim_bro",165568638
"5474","naim_bro",1319830594977779712
"5475","naim_bro",710025325
"5476","naim_bro",103361345
"5477","naim_bro",132968845
"5478","naim_bro",950742821186752512
"5479","naim_bro",157181636
"5480","naim_bro",14364847
"5481","naim_bro",1352282191183622144
"5482","naim_bro",4768287207
"5483","naim_bro",109454884
"5484","naim_bro",119719518
"5485","naim_bro",967411229110292480
"5486","naim_bro",4330273637
"5487","naim_bro",34201491
"5488","naim_bro",973339849
"5489","naim_bro",577360170
"5490","naim_bro",1276624541763227648
"5491","naim_bro",1475141384
"5492","naim_bro",630868173
"5493","naim_bro",1404988547413721088
"5494","naim_bro",912382393113366528
"5495","naim_bro",474172340
"5496","naim_bro",128677256
"5497","naim_bro",3733220476
"5498","naim_bro",279179984
"5499","naim_bro",384554893
"5500","naim_bro",102226050
"5501","naim_bro",550732922
"5502","naim_bro",118665876
"5503","naim_bro",62376281
"5504","naim_bro",137212061
"5505","naim_bro",896567593275994112
"5506","naim_bro",2441927310
"5507","naim_bro",1133580375442317312
"5508","naim_bro",1388622412586098688
"5509","naim_bro",1262499510611296256
"5510","naim_bro",348792432
"5511","naim_bro",95839499
"5512","naim_bro",1306218556447756288
"5513","naim_bro",1300727940989300736
"5514","naim_bro",1161843284169371648
"5515","naim_bro",158252648
"5516","naim_bro",1390382491752611840
"5517","naim_bro",1303340593511268352
"5518","naim_bro",1188475127937273856
"5519","naim_bro",1733241110
"5520","naim_bro",1360394527744417792
"5521","naim_bro",960044913265205248
"5522","naim_bro",887863427149975552
"5523","naim_bro",279305245
"5524","naim_bro",176833213
"5525","naim_bro",119880331
"5526","naim_bro",743798492871667712
"5527","naim_bro",436360904
"5528","naim_bro",814463722630615040
"5529","naim_bro",1368018102672359424
"5530","naim_bro",124067485
"5531","naim_bro",106740186
"5532","naim_bro",93023921
"5533","naim_bro",1356065552981221376
"5534","naim_bro",848314730
"5535","naim_bro",1202258387574165504
"5536","naim_bro",1385468640473067520
"5537","naim_bro",1195082512466354176
"5538","naim_bro",3692479463
"5539","naim_bro",202685883
"5540","naim_bro",1361831115607187456
"5541","naim_bro",33679560
"5542","naim_bro",716854348
"5543","naim_bro",945653439039787008
"5544","naim_bro",119425032
"5545","naim_bro",1151288921168461824
"5546","naim_bro",1394150312970268672
"5547","naim_bro",607218670
"5548","naim_bro",113361268
"5549","naim_bro",348837585
"5550","naim_bro",1394035450885591040
"5551","naim_bro",1214205095572688896
"5552","naim_bro",110808866
"5553","naim_bro",1418291284641464320
"5554","naim_bro",1187510263949475840
"5555","naim_bro",1121147345037680640
"5556","naim_bro",154901035
"5557","naim_bro",1417625276436164608
"5558","naim_bro",883363349819531264
"5559","naim_bro",374682194
"5560","naim_bro",484478920
"5561","naim_bro",711313531795345408
"5562","naim_bro",1246457298022739968
"5563","naim_bro",2785976716
"5564","naim_bro",1420157463622520832
"5565","naim_bro",1387192525807624192
"5566","naim_bro",2193243600
"5567","naim_bro",792849720913883136
"5568","naim_bro",102250283
"5569","naim_bro",168798628
"5570","naim_bro",129023591
"5571","naim_bro",1276826096592437248
"5572","naim_bro",1027682972
"5573","naim_bro",1408456227106050048
"5574","naim_bro",1348985412925222912
"5575","naim_bro",980635722
"5576","naim_bro",828404242675286016
"5577","naim_bro",326959868
"5578","naim_bro",3839613256
"5579","naim_bro",170545352
"5580","naim_bro",1155063920
"5581","naim_bro",2179855754
"5582","naim_bro",1333028812305653760
"5583","naim_bro",154757327
"5584","naim_bro",116549420
"5585","naim_bro",1381991838144475136
"5586","naim_bro",113631202
"5587","naim_bro",2160399299
"5588","naim_bro",91595932
"5589","naim_bro",578718551
"5590","naim_bro",168264856
"5591","naim_bro",1240833057915056128
"5592","naim_bro",115798268
"5593","naim_bro",168331109
"5594","naim_bro",953769434874830848
"5595","naim_bro",147432228
"5596","naim_bro",149158962
"5597","naim_bro",212291934
"5598","naim_bro",515633035
"5599","naim_bro",167991699
"5600","naim_bro",124294418
"5601","naim_bro",325309520
"5602","naim_bro",1372409333653377024
"5603","naim_bro",1188859076446433280
"5604","naim_bro",415247642
"5605","naim_bro",1418737208123666432
"5606","naim_bro",1020358247830695936
"5607","naim_bro",1226511916224348160
"5608","naim_bro",923323372183937024
"5609","naim_bro",2375918058
"5610","naim_bro",124049586
"5611","naim_bro",1468887907
"5612","naim_bro",1357403699568496640
"5613","naim_bro",428307566
"5614","naim_bro",1336099044154875904
"5615","naim_bro",1172999699827253248
"5616","naim_bro",945718732583768064
"5617","naim_bro",182807385
"5618","naim_bro",1397162664653172736
"5619","naim_bro",78752425
"5620","naim_bro",892943539952394240
"5621","naim_bro",126020205
"5622","naim_bro",877708917966598144
"5623","naim_bro",1408735191254941696
"5624","naim_bro",83435645
"5625","naim_bro",362052692
"5626","naim_bro",1339044842
"5627","naim_bro",129999724
"5628","naim_bro",1358521242513514496
"5629","naim_bro",1380218082300399616
"5630","naim_bro",252797422
"5631","naim_bro",1310054349087879168
"5632","naim_bro",1321181733895786496
"5633","naim_bro",1412821256018313216
"5634","naim_bro",51652065
"5635","naim_bro",1187157386336833536
"5636","naim_bro",1386581268620513280
"5637","naim_bro",1107584340
"5638","naim_bro",562480592
"5639","naim_bro",156340947
"5640","naim_bro",1399287813464600576
"5641","naim_bro",254705506
"5642","naim_bro",820081590214787072
"5643","naim_bro",708966587068497920
"5644","naim_bro",198391175
"5645","naim_bro",61271018
"5646","naim_bro",1109913028932390912
"5647","naim_bro",1269677626924371968
"5648","naim_bro",118740069
"5649","naim_bro",1360640556926435328
"5650","naim_bro",1236703275514281984
"5651","naim_bro",1077871215975501824
"5652","naim_bro",4428482980
"5653","naim_bro",1378905808457568256
"5654","naim_bro",545280266
"5655","naim_bro",378733785
"5656","naim_bro",1189712465988325376
"5657","naim_bro",1310980579450646528
"5658","naim_bro",1287542560228085760
"5659","naim_bro",1413543991358992384
"5660","naim_bro",1415416827623219200
"5661","naim_bro",856830817
"5662","naim_bro",763532984519622656
"5663","naim_bro",119125690
"5664","naim_bro",1238152562144169984
"5665","naim_bro",980522151047520256
"5666","naim_bro",204016642
"5667","naim_bro",1331418263075610624
"5668","naim_bro",1373697286623137792
"5669","naim_bro",1191761590552530944
"5670","naim_bro",65961511
"5671","naim_bro",1197675294037073920
"5672","naim_bro",884914698721865728
"5673","naim_bro",2202081492
"5674","naim_bro",3331980694
"5675","naim_bro",585328378
"5676","naim_bro",879564740141473792
"5677","naim_bro",1358463810030481408
"5678","naim_bro",334134728
"5679","naim_bro",1192453312420990976
"5680","naim_bro",1190760069836759040
"5681","naim_bro",937562632046960640
"5682","naim_bro",480037844
"5683","naim_bro",14411619
"5684","naim_bro",2829672863
"5685","naim_bro",1176581812065394688
"5686","naim_bro",2864501554
"5687","naim_bro",830104207
"5688","naim_bro",69772951
"5689","naim_bro",1318177731356614656
"5690","naim_bro",1413778574780379136
"5691","naim_bro",341158703
"5692","naim_bro",1193384162306248704
"5693","naim_bro",757708862757691392
"5694","naim_bro",592861598
"5695","naim_bro",601439451
"5696","naim_bro",1393285493379452928
"5697","naim_bro",234121128
"5698","naim_bro",1143634124
"5699","naim_bro",1309345033632591872
"5700","naim_bro",301652492
"5701","naim_bro",1064218366729207808
"5702","naim_bro",913574586624692224
"5703","naim_bro",1313291701331599360
"5704","naim_bro",1865393682
"5705","naim_bro",1196949042896494592
"5706","naim_bro",1281608178
"5707","naim_bro",938235117285330944
"5708","naim_bro",1359191307105816576
"5709","naim_bro",116903009
"5710","naim_bro",1011808737986842624
"5711","naim_bro",263829772
"5712","naim_bro",91890917
"5713","naim_bro",1406765736727547904
"5714","naim_bro",1409555457283395584
"5715","naim_bro",1279227451219066880
"5716","naim_bro",717329973053431808
"5717","naim_bro",798619251217231872
"5718","naim_bro",760189380
"5719","naim_bro",1232021416591155200
"5720","naim_bro",1308876360358801408
"5721","naim_bro",287178042
"5722","naim_bro",1133106267952766976
"5723","naim_bro",1393758162256343040
"5724","naim_bro",1382817707268145152
"5725","naim_bro",863509924239855616
"5726","naim_bro",32913983
"5727","naim_bro",98183700
"5728","naim_bro",945652622
"5729","naim_bro",815267524094939136
"5730","naim_bro",91585123
"5731","naim_bro",728030104174141440
"5732","naim_bro",104679545
"5733","naim_bro",1321508750289719296
"5734","naim_bro",1107187856425013248
"5735","naim_bro",2948017522
"5736","naim_bro",852652316293517312
"5737","naim_bro",1367655897317728256
"5738","naim_bro",3387339694
"5739","naim_bro",901882602696650752
"5740","naim_bro",1415688722041950208
"5741","naim_bro",1206740134030389248
"5742","naim_bro",106152411
"5743","naim_bro",2939098523
"5744","naim_bro",1320314146693521408
"5745","naim_bro",1346321445320798208
"5746","naim_bro",3406803291
"5747","naim_bro",113540490
"5748","naim_bro",1249520729055363072
"5749","naim_bro",368379733
"5750","naim_bro",1272882124765396992
"5751","naim_bro",311147922
"5752","naim_bro",1179589693
"5753","naim_bro",1151556970756882432
"5754","naim_bro",1194963126791417856
"5755","naim_bro",1417480369419526144
"5756","naim_bro",351737401
"5757","naim_bro",55401109
"5758","naim_bro",33948135
"5759","naim_bro",540360777
"5760","naim_bro",72210366
"5761","naim_bro",280330810
"5762","naim_bro",269402690
"5763","naim_bro",409014939
"5764","naim_bro",1194198746751479808
"5765","naim_bro",105925484
"5766","naim_bro",1194766607572176896
"5767","naim_bro",1349500250613047296
"5768","naim_bro",957789654761304064
"5769","naim_bro",223873670
"5770","naim_bro",1299863664221212672
"5771","naim_bro",1363894325134950400
"5772","naim_bro",196789608
"5773","naim_bro",1223295489690537984
"5774","naim_bro",1384133733599440896
"5775","naim_bro",96672760
"5776","naim_bro",1154555185
"5777","naim_bro",4129985356
"5778","naim_bro",813049440542064640
"5779","naim_bro",1296969332958867456
"5780","naim_bro",95348569
"5781","naim_bro",1341373223489986560
"5782","naim_bro",195556757
"5783","naim_bro",1190035525287190528
"5784","naim_bro",1370534687005945856
"5785","naim_bro",525386485
"5786","naim_bro",75943398
"5787","naim_bro",278357565
"5788","naim_bro",1185940196707188736
"5789","naim_bro",1354138274558865408
"5790","naim_bro",1216011574873292800
"5791","naim_bro",23241871
"5792","naim_bro",911737853746524160
"5793","naim_bro",1360783563235467264
"5794","naim_bro",943591467829915648
"5795","naim_bro",1195480690650992640
"5796","naim_bro",1188822123604828160
"5797","naim_bro",491873010
"5798","naim_bro",208297747
"5799","naim_bro",1210297976318500864
"5800","naim_bro",1128940405544902656
"5801","naim_bro",202724801
"5802","naim_bro",1416549601562214400
"5803","naim_bro",325295442
"5804","naim_bro",702975184307953664
"5805","naim_bro",1360966642713378816
"5806","naim_bro",1174738965435432960
"5807","naim_bro",3766438815
"5808","naim_bro",1391073718017855488
"5809","naim_bro",1417561736782270464
"5810","naim_bro",33115288
"5811","naim_bro",588251382
"5812","naim_bro",1254436444443152384
"5813","naim_bro",105323407
"5814","naim_bro",978095514813157376
"5815","naim_bro",2373864473
"5816","naim_bro",60447470
"5817","naim_bro",116424331
"5818","naim_bro",132908534
"5819","naim_bro",1189593080745414656
"5820","naim_bro",1381083231584464896
"5821","naim_bro",739118989998227456
"5822","naim_bro",242733207
"5823","naim_bro",2373632486
"5824","naim_bro",1409371099620679680
"5825","naim_bro",899488577750433792
"5826","naim_bro",211866482
"5827","naim_bro",1317949818342412288
"5828","naim_bro",236485450
"5829","naim_bro",1081548966855131136
"5830","naim_bro",854735401025773568
"5831","naim_bro",1137211347618414592
"5832","naim_bro",824417830946959360
"5833","naim_bro",1393413906895458304
"5834","naim_bro",517811932
"5835","naim_bro",788227624984248320
"5836","naim_bro",362524461
"5837","naim_bro",1289738796624486400
"5838","naim_bro",105977832
"5839","naim_bro",64757424
"5840","naim_bro",40400161
"5841","naim_bro",1227646560
"5842","naim_bro",1243950697516859392
"5843","naim_bro",933803067987972096
"5844","naim_bro",1197119312978427904
"5845","naim_bro",1393751372609249280
"5846","naim_bro",146655631
"5847","naim_bro",1363347533578317824
"5848","naim_bro",532601185
"5849","naim_bro",106723032
"5850","naim_bro",870312344466980864
"5851","naim_bro",1409695618537246720
"5852","naim_bro",245807268
"5853","naim_bro",821058714559979520
"5854","naim_bro",1030905700426362880
"5855","naim_bro",3079173086
"5856","naim_bro",1203439467874390016
"5857","naim_bro",2779505318
"5858","naim_bro",704015054782464000
"5859","naim_bro",21105981
"5860","naim_bro",540490353
"5861","naim_bro",3164888656
"5862","naim_bro",1348757459918352384
"5863","naim_bro",1323461363289776128
"5864","naim_bro",749881857412587520
"5865","naim_bro",1384853522
"5866","naim_bro",1086284432502333440
"5867","naim_bro",1267660163437264896
"5868","naim_bro",970481837100462080
"5869","naim_bro",712665518193385472
"5870","naim_bro",1284247157076369408
"5871","naim_bro",1186129282810236928
"5872","naim_bro",606229844
"5873","naim_bro",365800046
"5874","naim_bro",95671364
"5875","naim_bro",1416941656071356416
"5876","naim_bro",728057745883201536
"5877","naim_bro",3133611692
"5878","naim_bro",77844032
"5879","naim_bro",1223051063063928832
"5880","naim_bro",1399595446155292672
"5881","naim_bro",1412093734959865856
"5882","naim_bro",482139343
"5883","naim_bro",3017704101
"5884","naim_bro",1387409754075582464
"5885","naim_bro",1094963143640518656
"5886","naim_bro",948571649913257984
"5887","naim_bro",3765842775
"5888","naim_bro",826350133
"5889","naim_bro",1192209826442559488
"5890","naim_bro",243258596
"5891","naim_bro",226766902
"5892","naim_bro",503915105
"5893","naim_bro",1188947946630471680
"5894","naim_bro",80876490
"5895","naim_bro",1196899193123676160
"5896","naim_bro",134883334
"5897","naim_bro",119055541
"5898","naim_bro",1338928904640278528
"5899","naim_bro",1199159086048333824
"5900","naim_bro",133405340
"5901","naim_bro",1188602871195013120
"5902","naim_bro",142882466
"5903","naim_bro",1190735615379333120
"5904","naim_bro",51067753
"5905","naim_bro",81010485
"5906","naim_bro",170845342
"5907","naim_bro",1356115946
"5908","naim_bro",1409362788087123968
"5909","naim_bro",562522533
"5910","naim_bro",101507558
"5911","naim_bro",460309401
"5912","naim_bro",867229662
"5913","naim_bro",1195784556781195264
"5914","naim_bro",94369431
"5915","naim_bro",104287178
"5916","naim_bro",1261538380237717504
"5917","naim_bro",1213261009051193344
"5918","naim_bro",1181164263815155712
"5919","naim_bro",933631055562670080
"5920","naim_bro",635669131
"5921","naim_bro",1375135890897534976
"5922","naim_bro",1395212829985284096
"5923","naim_bro",586038155
"5924","naim_bro",3622328482
"5925","naim_bro",1577808590
"5926","naim_bro",119955017
"5927","naim_bro",109133598
"5928","naim_bro",95594946
"5929","naim_bro",4089745696
"5930","naim_bro",1298653540169195520
"5931","naim_bro",2624434413
"5932","naim_bro",1164322593068986368
"5933","naim_bro",1416087163414982656
"5934","naim_bro",2759729459
"5935","naim_bro",180032506
"5936","naim_bro",1363547631625117696
"5937","naim_bro",1405280567516618752
"5938","naim_bro",105150249
"5939","naim_bro",861025301995958272
"5940","naim_bro",771033376455294976
"5941","naim_bro",2798047131
"5942","naim_bro",1282410149257281536
"5943","naim_bro",115752958
"5944","naim_bro",1243393111692169216
"5945","naim_bro",729068435007754240
"5946","naim_bro",171191002
"5947","naim_bro",48725058
"5948","naim_bro",169551820
"5949","naim_bro",299473431
"5950","naim_bro",1144642416500256768
"5951","naim_bro",2726843513
"5952","naim_bro",1110543718136905728
"5953","naim_bro",1411708890874527744
"5954","naim_bro",1185717194946162688
"5955","naim_bro",1723223538
"5956","naim_bro",2184143854
"5957","naim_bro",1048323262147702784
"5958","naim_bro",730398819658174464
"5959","naim_bro",1.210267063757e+18
"5960","naim_bro",1175478789561835520
"5961","naim_bro",1304263402009833472
"5962","naim_bro",1268326919365419008
"5963","naim_bro",32474966
